timestamp,total_memory,used_memory,free_memory,used_swap,memory_percent,process_memory
2025-03-29 19:29:15.313141,8022.74,7022.36,1000.38,1136.12,87.5,106.97
2025-03-29 19:29:17.122571,8022.74,7028.71,994.03,1136.12,87.6,109.5
2025-03-29 19:29:18.200318,8022.74,7045.35,977.39,1136.12,87.8,129.64
2025-03-29 19:29:19.208453,8022.74,7045.32,977.42,1136.12,87.8,130.03
2025-03-29 19:29:20.230586,8022.74,7044.05,978.68,1136.12,87.8,130.64
