timestamp,iso_time,pid,name,rss_bytes,rss_mb,vms_bytes,vms_mb,cpu_percent,num_threads
1783243256.5610764,2026-07-05 14:50:56,18468,audiodg.exe,12877824,12.281,7860224,7.496,9.2,6
1783243257.0717804,2026-07-05 14:50:57,18468,audiodg.exe,12877824,12.281,7860224,7.496,6.1,6
1783243257.5834074,2026-07-05 14:50:57,18468,audiodg.exe,12877824,12.281,7860224,7.496,3.1,6
1783243258.094773,2026-07-05 14:50:58,18468,audiodg.exe,12877824,12.281,7860224,7.496,6.1,6
1783243258.6054642,2026-07-05 14:50:58,18468,audiodg.exe,12877824,12.281,7860224,7.496,3.1,6
1783243259.1165257,2026-07-05 14:50:59,18468,audiodg.exe,12877824,12.281,7860224,7.496,3.1,6
1783243259.6276982,2026-07-05 14:50:59,18468,audiodg.exe,12877824,12.281,7860224,7.496,3.1,6
1783243260.1380346,2026-07-05 14:51:00,18468,audiodg.exe,12877824,12.281,7860224,7.496,6.1,6
1783243260.648606,2026-07-05 14:51:00,18468,audiodg.exe,12877824,12.281,7860224,7.496,3.1,6
1783243261.1597986,2026-07-05 14:51:01,18468,audiodg.exe,12877824,12.281,7860224,7.496,0.0,6
1783243261.67071,2026-07-05 14:51:01,18468,audiodg.exe,12877824,12.281,7860224,7.496,0.0,6
1783243263.899296,2026-07-05 14:51:03,18468,audiodg.exe,12877824,12.281,7860224,7.496,4.9,6
1783243264.4096694,2026-07-05 14:51:04,18468,audiodg.exe,12877824,12.281,7860224,7.496,6.1,6
1783243264.9192104,2026-07-05 14:51:04,18468,audiodg.exe,12877824,12.281,7860224,7.496,3.1,6
1783243265.430933,2026-07-05 14:51:05,18468,audiodg.exe,12877824,12.281,7860224,7.496,6.1,6
1783243265.9421735,2026-07-05 14:51:05,18468,audiodg.exe,12877824,12.281,7860224,7.496,6.1,6
1783243266.451267,2026-07-05 14:51:06,18468,audiodg.exe,12877824,12.281,7860224,7.496,0.0,6
1783243266.9606893,2026-07-05 14:51:06,18468,audiodg.exe,12877824,12.281,7860224,7.496,0.0,6
1783243267.4700897,2026-07-05 14:51:07,18468,audiodg.exe,12877824,12.281,7860224,7.496,6.1,6
1783243267.97868,2026-07-05 14:51:07,18468,audiodg.exe,12877824,12.281,7860224,7.496,0.0,6
1783243268.4870286,2026-07-05 14:51:08,18468,audiodg.exe,12877824,12.281,7860224,7.496,0.0,6
1783243268.997545,2026-07-05 14:51:08,18468,audiodg.exe,12877824,12.281,7860224,7.496,0.0,6
1783243269.507185,2026-07-05 14:51:09,18468,audiodg.exe,12877824,12.281,7860224,7.496,3.1,6
1783243270.01808,2026-07-05 14:51:10,18468,audiodg.exe,12877824,12.281,7860224,7.496,6.1,6
1783243270.5275962,2026-07-05 14:51:10,18468,audiodg.exe,12877824,12.281,7860224,7.496,0.0,6
1783243271.0374236,2026-07-05 14:51:11,18468,audiodg.exe,12877824,12.281,7860224,7.496,9.2,6
1783243271.5498068,2026-07-05 14:51:11,18468,audiodg.exe,12877824,12.281,7860224,7.496,3.1,6
1783243272.0591292,2026-07-05 14:51:12,18468,audiodg.exe,12877824,12.281,7860224,7.496,0.0,6
1783243272.5681617,2026-07-05 14:51:12,18468,audiodg.exe,12877824,12.281,7860224,7.496,0.0,6
1783243273.076784,2026-07-05 14:51:13,18468,audiodg.exe,12877824,12.281,7860224,7.496,6.1,6
1783243273.584835,2026-07-05 14:51:13,18468,audiodg.exe,12877824,12.281,7860224,7.496,0.0,6
1783243274.0930111,2026-07-05 14:51:14,18468,audiodg.exe,12877824,12.281,7860224,7.496,0.0,6
1783243274.604013,2026-07-05 14:51:14,18468,audiodg.exe,12877824,12.281,7860224,7.496,3.1,6
1783243275.1117861,2026-07-05 14:51:15,18468,audiodg.exe,12877824,12.281,7860224,7.496,0.0,6
1783243275.6202314,2026-07-05 14:51:15,18468,audiodg.exe,12877824,12.281,7860224,7.496,6.2,6
1783243276.1299443,2026-07-05 14:51:16,18468,audiodg.exe,12820480,12.227,7794688,7.434,3.1,6
1783243276.6405723,2026-07-05 14:51:16,18468,audiodg.exe,12820480,12.227,7794688,7.434,6.1,6
1783243277.14968,2026-07-05 14:51:17,18468,audiodg.exe,12820480,12.227,7794688,7.434,0.0,6
1783243277.6590579,2026-07-05 14:51:17,18468,audiodg.exe,12820480,12.227,7794688,7.434,6.1,6
1783243278.1687179,2026-07-05 14:51:18,18468,audiodg.exe,12820480,12.227,7794688,7.434,0.0,6
1783243278.6793942,2026-07-05 14:51:18,18468,audiodg.exe,12820480,12.227,7794688,7.434,0.0,6
1783243279.1903858,2026-07-05 14:51:19,18468,audiodg.exe,12820480,12.227,7794688,7.434,6.1,6
1783243279.7004962,2026-07-05 14:51:19,18468,audiodg.exe,12820480,12.227,7794688,7.434,3.1,6
1783243280.209954,2026-07-05 14:51:20,18468,audiodg.exe,12820480,12.227,7794688,7.434,3.1,6
1783243280.7275758,2026-07-05 14:51:20,18468,audiodg.exe,12820480,12.227,7794688,7.434,0.0,6
1783243281.2384658,2026-07-05 14:51:21,18468,audiodg.exe,12820480,12.227,7794688,7.434,12.1,6
1783243281.7494438,2026-07-05 14:51:21,18468,audiodg.exe,12820480,12.227,7794688,7.434,0.0,6
1783243282.260448,2026-07-05 14:51:22,18468,audiodg.exe,12820480,12.227,7794688,7.434,3.1,6
1783243282.7705228,2026-07-05 14:51:22,18468,audiodg.exe,12820480,12.227,7794688,7.434,6.1,6
1783243283.2803535,2026-07-05 14:51:23,18468,audiodg.exe,12820480,12.227,7794688,7.434,3.1,6
1783243283.7908642,2026-07-05 14:51:23,18468,audiodg.exe,12820480,12.227,7794688,7.434,9.2,6
1783243284.300697,2026-07-05 14:51:24,18468,audiodg.exe,12820480,12.227,7794688,7.434,6.1,6
1783243284.8104863,2026-07-05 14:51:24,18468,audiodg.exe,12820480,12.227,7794688,7.434,6.1,6
1783243285.3206112,2026-07-05 14:51:25,18468,audiodg.exe,12820480,12.227,7794688,7.434,9.2,6
1783243285.8316138,2026-07-05 14:51:25,18468,audiodg.exe,12820480,12.227,7794688,7.434,0.0,6
1783243286.3408859,2026-07-05 14:51:26,18468,audiodg.exe,12820480,12.227,7794688,7.434,9.2,6
1783243286.8506663,2026-07-05 14:51:26,18468,audiodg.exe,12820480,12.227,7794688,7.434,0.0,6
1783243287.3606608,2026-07-05 14:51:27,18468,audiodg.exe,12820480,12.227,7794688,7.434,3.1,6
1783243287.8711684,2026-07-05 14:51:27,18468,audiodg.exe,12820480,12.227,7794688,7.434,3.1,6
1783243288.381737,2026-07-05 14:51:28,18468,audiodg.exe,12820480,12.227,7794688,7.434,3.1,6
1783243288.891598,2026-07-05 14:51:28,18468,audiodg.exe,12820480,12.227,7794688,7.434,9.2,6
1783243289.4018893,2026-07-05 14:51:29,18468,audiodg.exe,12820480,12.227,7794688,7.434,6.1,6
1783243289.9127219,2026-07-05 14:51:29,18468,audiodg.exe,12820480,12.227,7794688,7.434,3.1,6
1783243290.422805,2026-07-05 14:51:30,18468,audiodg.exe,12820480,12.227,7794688,7.434,3.1,6
1783243290.9330523,2026-07-05 14:51:30,18468,audiodg.exe,12820480,12.227,7794688,7.434,9.2,6
1783243291.4430413,2026-07-05 14:51:31,18468,audiodg.exe,12820480,12.227,7794688,7.434,6.1,6
1783243291.9534702,2026-07-05 14:51:31,18468,audiodg.exe,12820480,12.227,7794688,7.434,3.1,6
1783243292.4642658,2026-07-05 14:51:32,18468,audiodg.exe,12820480,12.227,7794688,7.434,3.1,6
1783243292.9736922,2026-07-05 14:51:32,18468,audiodg.exe,12820480,12.227,7794688,7.434,9.2,6
1783243293.4842093,2026-07-05 14:51:33,18468,audiodg.exe,12820480,12.227,7794688,7.434,3.1,6
1783243293.9944203,2026-07-05 14:51:33,18468,audiodg.exe,12820480,12.227,7794688,7.434,9.2,6
1783243294.5054076,2026-07-05 14:51:34,18468,audiodg.exe,12820480,12.227,7794688,7.434,3.1,6
1783243295.0246391,2026-07-05 14:51:35,18468,audiodg.exe,12820480,12.227,7794688,7.434,9.0,6
1783243295.5349915,2026-07-05 14:51:35,18468,audiodg.exe,12820480,12.227,7794688,7.434,0.0,6
1783243296.0450354,2026-07-05 14:51:36,18468,audiodg.exe,12820480,12.227,7794688,7.434,0.0,6
1783243296.5557837,2026-07-05 14:51:36,18468,audiodg.exe,12820480,12.227,7794688,7.434,3.1,6
1783243297.0662236,2026-07-05 14:51:37,18468,audiodg.exe,12820480,12.227,7794688,7.434,12.2,6
1783243297.5767589,2026-07-05 14:51:37,18468,audiodg.exe,12820480,12.227,7794688,7.434,6.1,6
1783243298.0876396,2026-07-05 14:51:38,18468,audiodg.exe,12820480,12.227,7794688,7.434,6.1,6
1783243298.5981164,2026-07-05 14:51:38,18468,audiodg.exe,12820480,12.227,7794688,7.434,6.1,6
1783243299.1080139,2026-07-05 14:51:39,18468,audiodg.exe,12820480,12.227,7794688,7.434,9.2,6
1783243299.6187022,2026-07-05 14:51:39,18468,audiodg.exe,12820480,12.227,7794688,7.434,3.1,6
1783243300.1293495,2026-07-05 14:51:40,18468,audiodg.exe,12820480,12.227,7794688,7.434,6.1,6
1783243300.6390638,2026-07-05 14:51:40,18468,audiodg.exe,12820480,12.227,7794688,7.434,3.1,6
1783243301.1485412,2026-07-05 14:51:41,18468,audiodg.exe,12820480,12.227,7794688,7.434,3.1,6
1783243301.6585357,2026-07-05 14:51:41,18468,audiodg.exe,12820480,12.227,7794688,7.434,3.1,6
1783243302.1676693,2026-07-05 14:51:42,18468,audiodg.exe,12820480,12.227,7794688,7.434,0.0,6
1783243302.6775012,2026-07-05 14:51:42,18468,audiodg.exe,12820480,12.227,7794688,7.434,6.1,6
1783243303.1879976,2026-07-05 14:51:43,18468,audiodg.exe,12820480,12.227,7794688,7.434,3.1,6
1783243303.6982982,2026-07-05 14:51:43,18468,audiodg.exe,12820480,12.227,7794688,7.434,3.1,6
1783243304.2128816,2026-07-05 14:51:44,18468,audiodg.exe,12820480,12.227,7794688,7.434,6.1,6
1783243304.7223365,2026-07-05 14:51:44,18468,audiodg.exe,12820480,12.227,7794688,7.434,0.0,6
1783243305.2326365,2026-07-05 14:51:45,18468,audiodg.exe,12820480,12.227,7794688,7.434,3.1,6
1783243305.7425416,2026-07-05 14:51:45,18468,audiodg.exe,12820480,12.227,7794688,7.434,9.2,6
1783243306.252325,2026-07-05 14:51:46,18468,audiodg.exe,12820480,12.227,7794688,7.434,3.1,6
1783243306.7622676,2026-07-05 14:51:46,18468,audiodg.exe,12820480,12.227,7794688,7.434,6.1,6
1783243307.2721195,2026-07-05 14:51:47,18468,audiodg.exe,12820480,12.227,7794688,7.434,0.0,6
1783243307.782739,2026-07-05 14:51:47,18468,audiodg.exe,12820480,12.227,7794688,7.434,6.1,6
1783243308.2922254,2026-07-05 14:51:48,18468,audiodg.exe,12820480,12.227,7794688,7.434,3.1,6
1783243308.8023274,2026-07-05 14:51:48,18468,audiodg.exe,12820480,12.227,7794688,7.434,6.1,6
1783243309.3128989,2026-07-05 14:51:49,18468,audiodg.exe,12820480,12.227,7794688,7.434,0.0,6
1783243309.8238885,2026-07-05 14:51:49,18468,audiodg.exe,12820480,12.227,7794688,7.434,6.1,6
1783243310.3399875,2026-07-05 14:51:50,18468,audiodg.exe,12820480,12.227,7794688,7.434,6.1,6
1783243310.8515518,2026-07-05 14:51:50,18468,audiodg.exe,12804096,12.211,7766016,7.406,3.0,5
1783243311.362224,2026-07-05 14:51:51,18468,audiodg.exe,12804096,12.211,7766016,7.406,3.1,5
1783243311.8730838,2026-07-05 14:51:51,18468,audiodg.exe,12820480,12.227,7794688,7.434,0.0,6
1783243312.3830452,2026-07-05 14:51:52,18468,audiodg.exe,12820480,12.227,7794688,7.434,0.0,6
1783243312.8937213,2026-07-05 14:51:52,18468,audiodg.exe,12820480,12.227,7794688,7.434,6.1,6
1783243313.403001,2026-07-05 14:51:53,18468,audiodg.exe,12820480,12.227,7794688,7.434,0.0,6
1783243313.9129019,2026-07-05 14:51:53,18468,audiodg.exe,12820480,12.227,7794688,7.434,6.1,6
1783243314.4235342,2026-07-05 14:51:54,18468,audiodg.exe,12820480,12.227,7794688,7.434,3.1,6
1783243314.9346,2026-07-05 14:51:54,18468,audiodg.exe,12820480,12.227,7794688,7.434,9.2,6
1783243315.4450145,2026-07-05 14:51:55,18468,audiodg.exe,12820480,12.227,7794688,7.434,3.1,6
1783243315.955994,2026-07-05 14:51:55,18468,audiodg.exe,12820480,12.227,7794688,7.434,12.3,6
1783243316.4669838,2026-07-05 14:51:56,18468,audiodg.exe,12820480,12.227,7794688,7.434,6.1,6
1783243316.9770586,2026-07-05 14:51:56,18468,audiodg.exe,12820480,12.227,7794688,7.434,3.1,6
1783243317.4873822,2026-07-05 14:51:57,18468,audiodg.exe,12820480,12.227,7794688,7.434,6.1,6
1783243317.997805,2026-07-05 14:51:57,18468,audiodg.exe,12820480,12.227,7794688,7.434,3.1,6
1783243318.508454,2026-07-05 14:51:58,18468,audiodg.exe,12820480,12.227,7794688,7.434,0.0,6
1783243319.0183675,2026-07-05 14:51:59,18468,audiodg.exe,12820480,12.227,7794688,7.434,3.1,6
1783243319.5297604,2026-07-05 14:51:59,18468,audiodg.exe,12820480,12.227,7794688,7.434,0.0,6
1783243320.0402606,2026-07-05 14:52:00,18468,audiodg.exe,12820480,12.227,7794688,7.434,0.0,6
1783243320.5497391,2026-07-05 14:52:00,18468,audiodg.exe,12820480,12.227,7794688,7.434,3.1,6
1783243321.0592828,2026-07-05 14:52:01,18468,audiodg.exe,12820480,12.227,7794688,7.434,6.1,6
1783243321.569586,2026-07-05 14:52:01,18468,audiodg.exe,12820480,12.227,7794688,7.434,0.0,6
1783243322.077589,2026-07-05 14:52:02,18468,audiodg.exe,12820480,12.227,7794688,7.434,0.0,6
1783243322.588349,2026-07-05 14:52:02,18468,audiodg.exe,12820480,12.227,7794688,7.434,6.1,6
1783243323.0978422,2026-07-05 14:52:03,18468,audiodg.exe,12820480,12.227,7794688,7.434,3.1,6
1783243323.6075053,2026-07-05 14:52:03,18468,audiodg.exe,12820480,12.227,7794688,7.434,3.1,6
1783243324.1174994,2026-07-05 14:52:04,18468,audiodg.exe,12820480,12.227,7794688,7.434,6.1,6
1783243324.6275613,2026-07-05 14:52:04,18468,audiodg.exe,12820480,12.227,7794688,7.434,0.0,6
1783243325.1373532,2026-07-05 14:52:05,18468,audiodg.exe,12820480,12.227,7794688,7.434,3.1,6
1783243325.646726,2026-07-05 14:52:05,18468,audiodg.exe,12820480,12.227,7794688,7.434,3.1,6
1783243326.1568177,2026-07-05 14:52:06,18468,audiodg.exe,12820480,12.227,7794688,7.434,9.2,6
1783243326.6673036,2026-07-05 14:52:06,18468,audiodg.exe,12697600,12.109,7794688,7.434,3.1,6
1783243327.1775465,2026-07-05 14:52:07,18468,audiodg.exe,12697600,12.109,7794688,7.434,12.2,6
1783243327.6879227,2026-07-05 14:52:07,18468,audiodg.exe,12697600,12.109,7794688,7.434,3.1,6
1783243328.1983323,2026-07-05 14:52:08,18468,audiodg.exe,12697600,12.109,7794688,7.434,6.1,6
1783243328.709488,2026-07-05 14:52:08,18468,audiodg.exe,12697600,12.109,7794688,7.434,3.1,6
1783243329.2206295,2026-07-05 14:52:09,18468,audiodg.exe,12697600,12.109,7794688,7.434,3.1,6
1783243329.7313266,2026-07-05 14:52:09,18468,audiodg.exe,12697600,12.109,7794688,7.434,3.1,6
1783243330.2412498,2026-07-05 14:52:10,18468,audiodg.exe,12697600,12.109,7794688,7.434,3.1,6
1783243330.751404,2026-07-05 14:52:10,18468,audiodg.exe,12697600,12.109,7794688,7.434,0.0,6
1783243331.261803,2026-07-05 14:52:11,18468,audiodg.exe,12697600,12.109,7794688,7.434,3.1,6
1783243331.772573,2026-07-05 14:52:11,18468,audiodg.exe,12697600,12.109,7794688,7.434,3.1,6
1783243332.2832708,2026-07-05 14:52:12,18468,audiodg.exe,12697600,12.109,7794688,7.434,3.1,6
1783243332.7935996,2026-07-05 14:52:12,18468,audiodg.exe,12697600,12.109,7794688,7.434,6.1,6
1783243333.3036485,2026-07-05 14:52:13,18468,audiodg.exe,12697600,12.109,7794688,7.434,0.0,6
1783243333.8135023,2026-07-05 14:52:13,18468,audiodg.exe,12697600,12.109,7794688,7.434,3.1,6
1783243334.3240438,2026-07-05 14:52:14,18468,audiodg.exe,12697600,12.109,7794688,7.434,3.1,6
1783243334.8345437,2026-07-05 14:52:14,18468,audiodg.exe,12697600,12.109,7794688,7.434,0.0,6
1783243335.3442383,2026-07-05 14:52:15,18468,audiodg.exe,12697600,12.109,7794688,7.434,3.1,6
1783243335.8549411,2026-07-05 14:52:15,18468,audiodg.exe,12697600,12.109,7794688,7.434,6.1,6
1783243336.3649664,2026-07-05 14:52:16,18468,audiodg.exe,12697600,12.109,7794688,7.434,6.1,6
1783243336.8756297,2026-07-05 14:52:16,18468,audiodg.exe,12697600,12.109,7794688,7.434,6.1,6
1783243337.3868828,2026-07-05 14:52:17,18468,audiodg.exe,12697600,12.109,7794688,7.434,6.1,6
1783243337.8999853,2026-07-05 14:52:17,18468,audiodg.exe,12697600,12.109,7794688,7.434,6.1,6
1783243338.4104557,2026-07-05 14:52:18,18468,audiodg.exe,12697600,12.109,7794688,7.434,6.1,6
1783243338.9211338,2026-07-05 14:52:18,18468,audiodg.exe,12697600,12.109,7794688,7.434,0.0,6
1783243339.432012,2026-07-05 14:52:19,18468,audiodg.exe,12697600,12.109,7794688,7.434,6.1,6
1783243339.9419641,2026-07-05 14:52:19,18468,audiodg.exe,12697600,12.109,7794688,7.434,3.1,6
1783243340.4527032,2026-07-05 14:52:20,18468,audiodg.exe,12697600,12.109,7794688,7.434,3.1,6
1783243340.9630575,2026-07-05 14:52:20,18468,audiodg.exe,12697600,12.109,7794688,7.434,3.1,6
1783243341.4731264,2026-07-05 14:52:21,18468,audiodg.exe,12697600,12.109,7794688,7.434,3.1,6
1783243341.983765,2026-07-05 14:52:21,18468,audiodg.exe,12697600,12.109,7794688,7.434,3.1,6
1783243342.4944518,2026-07-05 14:52:22,18468,audiodg.exe,12697600,12.109,7794688,7.434,0.0,6
1783243343.0045488,2026-07-05 14:52:23,18468,audiodg.exe,12697600,12.109,7794688,7.434,6.1,6
1783243343.5146668,2026-07-05 14:52:23,18468,audiodg.exe,12697600,12.109,7794688,7.434,3.1,6
1783243344.0250473,2026-07-05 14:52:24,18468,audiodg.exe,12697600,12.109,7794688,7.434,3.1,6
1783243344.5349746,2026-07-05 14:52:24,18468,audiodg.exe,12697600,12.109,7794688,7.434,3.1,6
1783243345.0444133,2026-07-05 14:52:25,18468,audiodg.exe,12697600,12.109,7794688,7.434,3.1,6
1783243345.5538938,2026-07-05 14:52:25,18468,audiodg.exe,12697600,12.109,7794688,7.434,3.1,6
1783243346.0638304,2026-07-05 14:52:26,18468,audiodg.exe,12709888,12.121,7794688,7.434,3.1,6
1783243346.5739274,2026-07-05 14:52:26,18468,audiodg.exe,12709888,12.121,7794688,7.434,3.1,6
1783243347.0832553,2026-07-05 14:52:27,18468,audiodg.exe,12709888,12.121,7794688,7.434,3.1,6
1783243347.593548,2026-07-05 14:52:27,18468,audiodg.exe,12709888,12.121,7794688,7.434,6.1,6
1783243348.103918,2026-07-05 14:52:28,18468,audiodg.exe,12709888,12.121,7794688,7.434,0.0,6
1783243348.6146355,2026-07-05 14:52:28,18468,audiodg.exe,12709888,12.121,7794688,7.434,6.1,6
1783243349.1245098,2026-07-05 14:52:29,18468,audiodg.exe,12709888,12.121,7794688,7.434,3.1,6
1783243349.6345713,2026-07-05 14:52:29,18468,audiodg.exe,12709888,12.121,7794688,7.434,0.0,6
1783243350.1571176,2026-07-05 14:52:30,18468,audiodg.exe,12718080,12.129,7794688,7.434,3.1,6
1783243350.6674163,2026-07-05 14:52:30,18468,audiodg.exe,12718080,12.129,7794688,7.434,3.0,6
1783243351.1775718,2026-07-05 14:52:31,18468,audiodg.exe,12718080,12.129,7794688,7.434,3.1,6
1783243351.6870382,2026-07-05 14:52:31,18468,audiodg.exe,12718080,12.129,7794688,7.434,0.0,6
1783243352.1960251,2026-07-05 14:52:32,18468,audiodg.exe,12718080,12.129,7794688,7.434,3.1,6
1783243352.7375178,2026-07-05 14:52:32,18468,audiodg.exe,12718080,12.129,7794688,7.434,2.9,6
1783243353.246469,2026-07-05 14:52:33,18468,audiodg.exe,12718080,12.129,7794688,7.434,3.0,6
1783243353.7610967,2026-07-05 14:52:33,18468,audiodg.exe,12718080,12.129,7794688,7.434,3.1,6
1783243354.3923862,2026-07-05 14:52:34,18468,audiodg.exe,12718080,12.129,7794688,7.434,7.7,6
1783243354.904526,2026-07-05 14:52:34,18468,audiodg.exe,12718080,12.129,7794688,7.434,0.0,6
1783243355.411418,2026-07-05 14:52:35,18468,audiodg.exe,12718080,12.129,7794688,7.434,6.1,6
1783243362.394738,2026-07-05 14:52:42,12908,msedgewebview2.exe,3956736,3.773,11067392,10.555,0.0,10
1783243362.9080052,2026-07-05 14:52:42,12908,msedgewebview2.exe,3956736,3.773,11067392,10.555,0.0,10
1783243363.418603,2026-07-05 14:52:43,12908,msedgewebview2.exe,3956736,3.773,11067392,10.555,0.0,10
1783243363.9294806,2026-07-05 14:52:43,12908,msedgewebview2.exe,3956736,3.773,11067392,10.555,0.0,10
1783243364.4401648,2026-07-05 14:52:44,12908,msedgewebview2.exe,3956736,3.773,11067392,10.555,0.0,10
1783243364.951136,2026-07-05 14:52:44,12908,msedgewebview2.exe,3956736,3.773,11067392,10.555,0.0,10
1783243365.4623508,2026-07-05 14:52:45,12908,msedgewebview2.exe,3956736,3.773,11067392,10.555,0.0,10
1783243365.972924,2026-07-05 14:52:45,12908,msedgewebview2.exe,3956736,3.773,11067392,10.555,0.0,10
1783243366.483511,2026-07-05 14:52:46,12908,msedgewebview2.exe,3956736,3.773,11067392,10.555,0.0,10
1783243366.994809,2026-07-05 14:52:46,12908,msedgewebview2.exe,3956736,3.773,11067392,10.555,0.0,10
1783243367.5198717,2026-07-05 14:52:47,12908,msedgewebview2.exe,3956736,3.773,11067392,10.555,0.0,10
1783243368.0301645,2026-07-05 14:52:48,12908,msedgewebview2.exe,3956736,3.773,11067392,10.555,0.0,10
1783243368.5402007,2026-07-05 14:52:48,12908,msedgewebview2.exe,3956736,3.773,11067392,10.555,0.0,10
1783243369.0509017,2026-07-05 14:52:49,12908,msedgewebview2.exe,3956736,3.773,11067392,10.555,0.0,10
1783243369.5615277,2026-07-05 14:52:49,12908,msedgewebview2.exe,3956736,3.773,11067392,10.555,0.0,10
1783243370.0721219,2026-07-05 14:52:50,12908,msedgewebview2.exe,3956736,3.773,11067392,10.555,0.0,10
1783243370.5829475,2026-07-05 14:52:50,12908,msedgewebview2.exe,3956736,3.773,11067392,10.555,0.0,10
1783243371.0933826,2026-07-05 14:52:51,12908,msedgewebview2.exe,3956736,3.773,11067392,10.555,0.0,10
1783243371.6042652,2026-07-05 14:52:51,12908,msedgewebview2.exe,3981312,3.797,11067392,10.555,0.0,10
1783243372.1147037,2026-07-05 14:52:52,12908,msedgewebview2.exe,3981312,3.797,11067392,10.555,0.0,10
1783243372.6251764,2026-07-05 14:52:52,12908,msedgewebview2.exe,3981312,3.797,11067392,10.555,0.0,10
1783243373.1360974,2026-07-05 14:52:53,12908,msedgewebview2.exe,3981312,3.797,11067392,10.555,0.0,10
1783243373.647173,2026-07-05 14:52:53,12908,msedgewebview2.exe,3981312,3.797,11067392,10.555,0.0,10
1783243374.1589258,2026-07-05 14:52:54,12908,msedgewebview2.exe,3981312,3.797,11067392,10.555,0.0,10
1783243374.6708083,2026-07-05 14:52:54,12908,msedgewebview2.exe,3981312,3.797,11067392,10.555,0.0,10
1783243375.1824179,2026-07-05 14:52:55,12908,msedgewebview2.exe,3981312,3.797,11067392,10.555,0.0,10
1783243375.6931145,2026-07-05 14:52:55,12908,msedgewebview2.exe,3981312,3.797,11067392,10.555,0.0,10
1783243376.203812,2026-07-05 14:52:56,12908,msedgewebview2.exe,3981312,3.797,11067392,10.555,0.0,10
1783243376.7180984,2026-07-05 14:52:56,12908,msedgewebview2.exe,3981312,3.797,11067392,10.555,0.0,10
